Creating 3 nodes.
MOBILE: 
node 0 getnode 0x1f1de40 dst-> 0x1ff2cd0 10.0.0.1 source-> 0x1ff30f0
SENSOR: 
seconds interval2
node 1 getnode 0x1f1e3b0 dst-> 0x1ff4910 10.0.0.2 source-> 0x1ff4a70
BASE: 
node 2 getnode 0x1f1e140 dst-> 0x1ff5d00 10.0.0.3 source-> 0x1ff6330
Starting simulation for 2734 s, seed value 12345673
At time 780 created bundle with sequence number 16457 from 10.0.0.2 to 10.0.0.3
780.5 0 0 49 3822 0 1114.1 521.4
780.5 0 0 26 2028 0 1053.3 952.67
780.5 0 0 0 0 0 1549.3 262.67
781.5 0 0 49 3822 0 1113.3 520.71
781.5 0 0 26 2028 0 1053.3 952.67
781.5 0 0 0 0 0 1549.3 262.67
782.5 0 0 49 3822 0 1112 519.71
782.5 0 0 26 2028 0 1053.3 952.67
782.5 0 0 0 0 0 1549.3 262.67
783.5 0 0 49 3822 0 1111.5 519.18
783.5 0 0 26 2028 0 1053.3 952.67
783.5 0 0 0 0 0 1549.3 262.67
784.5 0 0 49 3822 0 1111.1 518.64
784.5 0 0 26 2028 0 1053.3 952.67
784.5 0 0 0 0 0 1549.3 262.67
785.5 0 0 49 3822 0 1111.6 518.02
785.5 0 0 26 2028 0 1053.3 952.67
785.5 0 0 0 0 0 1549.3 262.67
786.5 0 0 49 3822 0 1112.3 517.92
786.5 0 0 26 2028 0 1053.3 952.67
786.5 0 0 0 0 0 1549.3 262.67
787.5 0 0 49 3822 0 1112.9 518.12
787.5 0 0 26 2028 0 1053.3 952.67
787.5 0 0 0 0 0 1549.3 262.67
788.5 0 0 49 3822 0 1113.2 518.25
788.5 0 0 26 2028 0 1053.3 952.67
788.5 0 0 0 0 0 1549.3 262.67
789.5 0 0 49 3822 0 1113.7 518.39
789.5 0 0 26 2028 0 1053.3 952.67
789.5 0 0 0 0 0 1549.3 262.67
At time 790 created bundle with sequence number 16658 from 10.0.0.2 to 10.0.0.3
790.5 0 0 48 3744 0 1114.7 518.47
790.5 0 0 27 2106 0 1053.3 952.67
790.5 0 0 0 0 0 1549.3 262.67
791.5 0 0 48 3744 0 1115.7 518.79
791.5 0 0 27 2106 0 1053.3 952.67
791.5 0 0 0 0 0 1549.3 262.67
792.5 0 0 48 3744 0 1116.5 519.31
792.5 0 0 27 2106 0 1053.3 952.67
792.5 0 0 0 0 0 1549.3 262.67
793.5 0 0 48 3744 0 1117.6 520.25
793.5 0 0 27 2106 0 1053.3 952.67
793.5 0 0 0 0 0 1549.3 262.67
794.5 0 0 48 3744 0 1119.2 521.09
794.5 0 0 27 2106 0 1053.3 952.67
794.5 0 0 0 0 0 1549.3 262.67
795.5 0 0 48 3744 0 1120.6 521.16
795.5 0 0 27 2106 0 1053.3 952.67
795.5 0 0 0 0 0 1549.3 262.67
796.5 0 0 48 3744 0 1122.6 521.17
796.5 0 0 27 2106 0 1053.3 952.67
796.5 0 0 0 0 0 1549.3 262.67
797.5 0 0 48 3744 0 1125.6 521.57
797.5 0 0 27 2106 0 1053.3 952.67
797.5 0 0 0 0 0 1549.3 262.67
798.5 0 0 48 3744 0 1129.6 522.38
798.5 0 0 27 2106 0 1053.3 952.67
798.5 0 0 0 0 0 1549.3 262.67
799.5 0 0 48 3744 0 1134.2 523.14
799.5 0 0 27 2106 0 1053.3 952.67
799.5 0 0 0 0 0 1549.3 262.67
At time 800 created bundle with sequence number 16859 from 10.0.0.2 to 10.0.0.3
800.5 0 0 47 3666 0 1138.7 523.25
800.5 0 0 28 2184 0 1053.3 952.67
800.5 0 0 0 0 0 1549.3 262.67
801.5 0 0 47 3666 0 1142.9 522.61
801.5 0 0 28 2184 0 1053.3 952.67
801.5 0 0 0 0 0 1549.3 262.67
802.5 0 0 47 3666 0 1147.6 522.02
802.5 0 0 28 2184 0 1053.3 952.67
802.5 0 0 0 0 0 1549.3 262.67
803.5 0 0 47 3666 0 1152.2 521.6
803.5 0 0 28 2184 0 1053.3 952.67
803.5 0 0 0 0 0 1549.3 262.67
804.5 0 0 47 3666 0 1157.3 521.34
804.5 0 0 28 2184 0 1053.3 952.67
804.5 0 0 0 0 0 1549.3 262.67
805.5 0 0 47 3666 0 1163 521.58
805.5 0 0 28 2184 0 1053.3 952.67
805.5 0 0 0 0 0 1549.3 262.67
806.5 0 0 47 3666 0 1168.7 522.15
806.5 0 0 28 2184 0 1053.3 952.67
806.5 0 0 0 0 0 1549.3 262.67
807.5 0 0 47 3666 0 1174.5 522.73
807.5 0 0 28 2184 0 1053.3 952.67
807.5 0 0 0 0 0 1549.3 262.67
808.5 0 0 47 3666 0 1180.7 523.24
808.5 0 0 28 2184 0 1053.3 952.67
808.5 0 0 0 0 0 1549.3 262.67
809.5 0 0 47 3666 0 1187.1 523.09
809.5 0 0 28 2184 0 1053.3 952.67
809.5 0 0 0 0 0 1549.3 262.67
At time 810 created bundle with sequence number 17060 from 10.0.0.2 to 10.0.0.3
810.5 0 0 46 3588 0 1194.3 522.43
810.5 0 0 29 2262 0 1053.3 952.67
810.5 0 0 0 0 0 1549.3 262.67
811.5 0 0 46 3588 0 1201.7 522.17
811.5 0 0 29 2262 0 1053.3 952.67
811.5 0 0 0 0 0 1549.3 262.67
812.5 0 0 46 3588 0 1211.8 521.76
812.5 0 0 29 2262 0 1053.3 952.67
812.5 0 0 0 0 0 1549.3 262.67
813.5 0 0 46 3588 0 1222.5 521.75
813.5 0 0 29 2262 0 1053.3 952.67
813.5 0 0 0 0 0 1549.3 262.67
814.5 0 0 46 3588 0 1230 522.16
814.5 0 0 29 2262 0 1053.3 952.67
814.5 0 0 0 0 0 1549.3 262.67
815.5 0 0 46 3588 0 1235.4 522.17
815.5 0 0 29 2262 0 1053.3 952.67
815.5 0 0 0 0 0 1549.3 262.67
816.5 0 0 46 3588 0 1237.5 522.17
816.5 0 0 29 2262 0 1053.3 952.67
816.5 0 0 0 0 0 1549.3 262.67
817.5 0 0 46 3588 0 1240.9 522.49
817.5 0 0 29 2262 0 1053.3 952.67
817.5 0 0 0 0 0 1549.3 262.67
818.5 0 0 46 3588 0 1247.7 523.4
818.5 0 0 29 2262 0 1053.3 952.67
818.5 0 0 0 0 0 1549.3 262.67
819.5 0 0 46 3588 0 1253.7 524.19
819.5 0 0 29 2262 0 1053.3 952.67
819.5 0 0 0 0 0 1549.3 262.67
At time 820 created bundle with sequence number 17261 from 10.0.0.2 to 10.0.0.3
820.5 0 0 45 3510 0 1258.8 524.66
820.5 0 0 30 2340 0 1053.3 952.67
820.5 0 0 0 0 0 1549.3 262.67
821.5 0 0 45 3510 0 1263.4 524.99
821.5 0 0 30 2340 0 1053.3 952.67
821.5 0 0 0 0 0 1549.3 262.67
822.5 0 0 45 3510 0 1268.1 525.18
822.5 0 0 30 2340 0 1053.3 952.67
822.5 0 0 0 0 0 1549.3 262.67
823.5 0 0 45 3510 0 1272.8 525.94
823.5 0 0 30 2340 0 1053.3 952.67
823.5 0 0 0 0 0 1549.3 262.67
824.5 0 0 45 3510 0 1276.6 526.86
824.5 0 0 30 2340 0 1053.3 952.67
824.5 0 0 0 0 0 1549.3 262.67
825.5 0 0 45 3510 0 1279.3 527.28
825.5 0 0 30 2340 0 1053.3 952.67
825.5 0 0 0 0 0 1549.3 262.67
826.5 0 0 45 3510 0 1281.4 527.55
826.5 0 0 30 2340 0 1053.3 952.67
826.5 0 0 0 0 0 1549.3 262.67
827.5 0 0 45 3510 0 1282.8 527.7
827.5 0 0 30 2340 0 1053.3 952.67
827.5 0 0 0 0 0 1549.3 262.67
828.5 0 0 45 3510 0 1283.8 527.72
828.5 0 0 30 2340 0 1053.3 952.67
828.5 0 0 0 0 0 1549.3 262.67
829.5 0 0 45 3510 0 1284.8 527.56
829.5 0 0 30 2340 0 1053.3 952.67
829.5 0 0 0 0 0 1549.3 262.67
At time 830 created bundle with sequence number 17462 from 10.0.0.2 to 10.0.0.3
830.5 0 0 44 3432 0 1285.7 527.31
830.5 0 0 31 2418 0 1053.3 952.67
830.5 0 0 0 0 0 1549.3 262.67
831.5 0 0 44 3432 0 1286.7 526.98
831.5 0 0 31 2418 0 1053.3 952.67
831.5 0 0 0 0 0 1549.3 262.67
832.5 0 0 44 3432 0 1287.8 526.64
832.5 0 0 31 2418 0 1053.3 952.67
832.5 0 0 0 0 0 1549.3 262.67
833.5 0 0 44 3432 0 1289.3 525.83
833.5 0 0 31 2418 0 1053.3 952.67
833.5 0 0 0 0 0 1549.3 262.67
834.5 0 0 44 3432 0 1290.6 524.96
834.5 0 0 31 2418 0 1053.3 952.67
834.5 0 0 0 0 0 1549.3 262.67
835.5 0 0 44 3432 0 1292 523.97
835.5 0 0 31 2418 0 1053.3 952.67
835.5 0 0 0 0 0 1549.3 262.67
836.5 0 0 44 3432 0 1293.9 522.82
836.5 0 0 31 2418 0 1053.3 952.67
836.5 0 0 0 0 0 1549.3 262.67
837.5 0 0 44 3432 0 1295.8 522.1
837.5 0 0 31 2418 0 1053.3 952.67
837.5 0 0 0 0 0 1549.3 262.67
838.5 0 0 44 3432 0 1298.1 521.52
838.5 0 0 31 2418 0 1053.3 952.67
838.5 0 0 0 0 0 1549.3 262.67
839.5 0 0 44 3432 0 1300.4 521.69
839.5 0 0 31 2418 0 1053.3 952.67
839.5 0 0 0 0 0 1549.3 262.67
At time 840 created bundle with sequence number 17663 from 10.0.0.2 to 10.0.0.3
840.5 0 0 43 3354 0 1301.6 522.1
840.5 0 0 32 2496 0 1053.3 952.67
840.5 0 0 0 0 0 1549.3 262.67
841.5 0 0 43 3354 0 1301.7 522.13
841.5 0 0 32 2496 0 1053.3 952.67
841.5 0 0 0 0 0 1549.3 262.67
842.5 0 0 43 3354 0 1301.8 522.15
842.5 0 0 32 2496 0 1053.3 952.67
842.5 0 0 0 0 0 1549.3 262.67
843.5 0 0 43 3354 0 1301.8 522.18
843.5 0 0 32 2496 0 1053.3 952.67
843.5 0 0 0 0 0 1549.3 262.67
844.5 0 0 43 3354 0 1301.9 522.21
844.5 0 0 32 2496 0 1053.3 952.67
844.5 0 0 0 0 0 1549.3 262.67
845.5 0 0 43 3354 0 1302 522.24
845.5 0 0 32 2496 0 1053.3 952.67
845.5 0 0 0 0 0 1549.3 262.67
846.5 0 0 43 3354 0 1302 522.27
846.5 0 0 32 2496 0 1053.3 952.67
846.5 0 0 0 0 0 1549.3 262.67
847.5 0 0 43 3354 0 1302.1 522.3
847.5 0 0 32 2496 0 1053.3 952.67
847.5 0 0 0 0 0 1549.3 262.67
848.5 0 0 43 3354 0 1302.2 522.32
848.5 0 0 32 2496 0 1053.3 952.67
848.5 0 0 0 0 0 1549.3 262.67
849.5 0 0 43 3354 0 1302.2 522.35
849.5 0 0 32 2496 0 1053.3 952.67
849.5 0 0 0 0 0 1549.3 262.67
At time 850 created bundle with sequence number 17864 from 10.0.0.2 to 10.0.0.3
850.5 0 0 42 3276 0 1302.3 522.38
850.5 0 0 33 2574 0 1053.3 952.67
850.5 0 0 0 0 0 1549.3 262.67
851.5 0 0 42 3276 0 1302.4 522.41
851.5 0 0 33 2574 0 1053.3 952.67
851.5 0 0 0 0 0 1549.3 262.67
852.5 0 0 42 3276 0 1302.5 522.44
852.5 0 0 33 2574 0 1053.3 952.67
852.5 0 0 0 0 0 1549.3 262.67
853.5 0 0 42 3276 0 1302.5 522.47
853.5 0 0 33 2574 0 1053.3 952.67
853.5 0 0 0 0 0 1549.3 262.67
854.5 0 0 42 3276 0 1302.6 522.5
854.5 0 0 33 2574 0 1053.3 952.67
854.5 0 0 0 0 0 1549.3 262.67
855.5 0 0 42 3276 0 1302.7 522.52
855.5 0 0 33 2574 0 1053.3 952.67
855.5 0 0 0 0 0 1549.3 262.67
856.5 0 0 42 3276 0 1302.7 522.55
856.5 0 0 33 2574 0 1053.3 952.67
856.5 0 0 0 0 0 1549.3 262.67
857.5 0 0 42 3276 0 1302.8 522.58
857.5 0 0 33 2574 0 1053.3 952.67
857.5 0 0 0 0 0 1549.3 262.67
858.5 0 0 42 3276 0 1302.9 522.61
858.5 0 0 33 2574 0 1053.3 952.67
858.5 0 0 0 0 0 1549.3 262.67
859.5 0 0 42 3276 0 1302.9 522.64
859.5 0 0 33 2574 0 1053.3 952.67
859.5 0 0 0 0 0 1549.3 262.67
At time 860 created bundle with sequence number 18065 from 10.0.0.2 to 10.0.0.3
860.5 0 0 41 3198 0 1303 522.67
860.5 0 0 34 2652 0 1053.3 952.67
860.5 0 0 0 0 0 1549.3 262.67
861.5 0 0 41 3198 0 1303.1 522.7
861.5 0 0 34 2652 0 1053.3 952.67
861.5 0 0 0 0 0 1549.3 262.67
862.5 0 0 41 3198 0 1303.1 522.73
862.5 0 0 34 2652 0 1053.3 952.67
862.5 0 0 0 0 0 1549.3 262.67
863.5 0 0 41 3198 0 1303.2 522.76
863.5 0 0 34 2652 0 1053.3 952.67
863.5 0 0 0 0 0 1549.3 262.67
864.5 0 0 41 3198 0 1303.3 522.79
864.5 0 0 34 2652 0 1053.3 952.67
864.5 0 0 0 0 0 1549.3 262.67
865.5 0 0 41 3198 0 1303.3 522.82
865.5 0 0 34 2652 0 1053.3 952.67
865.5 0 0 0 0 0 1549.3 262.67
866.5 0 0 41 3198 0 1303.4 522.85
866.5 0 0 34 2652 0 1053.3 952.67
866.5 0 0 0 0 0 1549.3 262.67
867.5 0 0 41 3198 0 1303.5 522.88
867.5 0 0 34 2652 0 1053.3 952.67
867.5 0 0 0 0 0 1549.3 262.67
868.5 0 0 41 3198 0 1303.5 522.91
868.5 0 0 34 2652 0 1053.3 952.67
868.5 0 0 0 0 0 1549.3 262.67
869.5 0 0 41 3198 0 1303.6 522.94
869.5 0 0 34 2652 0 1053.3 952.67
869.5 0 0 0 0 0 1549.3 262.67
At time 870 created bundle with sequence number 18266 from 10.0.0.2 to 10.0.0.3
870.5 0 0 40 3120 0 1303.7 522.97
870.5 0 0 35 2730 0 1053.3 952.67
870.5 0 0 0 0 0 1549.3 262.67
871.5 0 0 40 3120 0 1303.8 523
871.5 0 0 35 2730 0 1053.3 952.67
871.5 0 0 0 0 0 1549.3 262.67
872.5 0 0 40 3120 0 1303.8 523.03
872.5 0 0 35 2730 0 1053.3 952.67
872.5 0 0 0 0 0 1549.3 262.67
873.5 0 0 40 3120 0 1303.9 523.06
873.5 0 0 35 2730 0 1053.3 952.67
873.5 0 0 0 0 0 1549.3 262.67
874.5 0 0 40 3120 0 1304 523.09
874.5 0 0 35 2730 0 1053.3 952.67
874.5 0 0 0 0 0 1549.3 262.67
875.5 0 0 40 3120 0 1304 523.12
875.5 0 0 35 2730 0 1053.3 952.67
875.5 0 0 0 0 0 1549.3 262.67
876.5 0 0 40 3120 0 1304.1 523.15
876.5 0 0 35 2730 0 1053.3 952.67
876.5 0 0 0 0 0 1549.3 262.67
877.5 0 0 40 3120 0 1304.2 523.18
877.5 0 0 35 2730 0 1053.3 952.67
877.5 0 0 0 0 0 1549.3 262.67
878.5 0 0 40 3120 0 1304.2 523.22
878.5 0 0 35 2730 0 1053.3 952.67
878.5 0 0 0 0 0 1549.3 262.67
879.5 0 0 40 3120 0 1304.3 523.25
879.5 0 0 35 2730 0 1053.3 952.67
879.5 0 0 0 0 0 1549.3 262.67
At time 880 created bundle with sequence number 18467 from 10.0.0.2 to 10.0.0.3
880.5 0 0 39 3042 0 1304.4 523.28
880.5 0 0 36 2808 0 1053.3 952.67
880.5 0 0 0 0 0 1549.3 262.67
881.5 0 0 39 3042 0 1306.3 523.25
881.5 0 0 36 2808 0 1053.3 952.67
881.5 0 0 0 0 0 1549.3 262.67
882.5 0 0 39 3042 0 1312.3 523.4
882.5 0 0 36 2808 0 1053.3 952.67
882.5 0 0 0 0 0 1549.3 262.67
883.5 0 0 39 3042 0 1318.5 523.68
883.5 0 0 36 2808 0 1053.3 952.67
883.5 0 0 0 0 0 1549.3 262.67
884.5 0 0 39 3042 0 1323.2 523.93
884.5 0 0 36 2808 0 1053.3 952.67
884.5 0 0 0 0 0 1549.3 262.67
885.5 0 0 39 3042 0 1328 524.17
885.5 0 0 36 2808 0 1053.3 952.67
885.5 0 0 0 0 0 1549.3 262.67
886.5 0 0 39 3042 0 1331.5 524.29
886.5 0 0 36 2808 0 1053.3 952.67
886.5 0 0 0 0 0 1549.3 262.67
887.5 0 0 39 3042 0 1333.7 524.33
887.5 0 0 36 2808 0 1053.3 952.67
887.5 0 0 0 0 0 1549.3 262.67
888.5 0 0 39 3042 0 1336.3 524.22
888.5 0 0 36 2808 0 1053.3 952.67
888.5 0 0 0 0 0 1549.3 262.67
889.5 0 0 39 3042 0 1340.5 523.91
889.5 0 0 36 2808 0 1053.3 952.67
889.5 0 0 0 0 0 1549.3 262.67
At time 890 created bundle with sequence number 18668 from 10.0.0.2 to 10.0.0.3
890.5 0 0 38 2964 0 1344.7 523.43
890.5 0 0 37 2886 0 1053.3 952.67
890.5 0 0 0 0 0 1549.3 262.67
891.5 0 0 38 2964 0 1348.8 522.93
891.5 0 0 37 2886 0 1053.3 952.67
891.5 0 0 0 0 0 1549.3 262.67
892.5 0 0 38 2964 0 1352.6 522.76
892.5 0 0 37 2886 0 1053.3 952.67
892.5 0 0 0 0 0 1549.3 262.67
893.5 0 0 38 2964 0 1356.5 522.75
893.5 0 0 37 2886 0 1053.3 952.67
893.5 0 0 0 0 0 1549.3 262.67
894.5 0 0 38 2964 0 1360.2 522.65
894.5 0 0 37 2886 0 1053.3 952.67
894.5 0 0 0 0 0 1549.3 262.67
895.5 0 0 38 2964 0 1363.2 522.6
895.5 0 0 37 2886 0 1053.3 952.67
895.5 0 0 0 0 0 1549.3 262.67
896.5 0 0 38 2964 0 1365.4 522.3
896.5 0 0 37 2886 0 1053.3 952.67
896.5 0 0 0 0 0 1549.3 262.67
897.5 0 0 38 2964 0 1367.5 521.7
897.5 0 0 37 2886 0 1053.3 952.67
897.5 0 0 0 0 0 1549.3 262.67
898.5 0 0 38 2964 0 1369.9 521.49
898.5 0 0 37 2886 0 1053.3 952.67
898.5 0 0 0 0 0 1549.3 262.67
899.5 0 0 38 2964 0 1371.8 521.28
899.5 0 0 37 2886 0 1053.3 952.67
899.5 0 0 0 0 0 1549.3 262.67
At time 900 created bundle with sequence number 18869 from 10.0.0.2 to 10.0.0.3
900.5 0 0 37 2886 0 1373.2 520.25
900.5 0 0 38 2964 0 1053.3 952.67
900.5 0 0 0 0 0 1549.3 262.67
901.5 0 0 37 2886 0 1374.2 518.72
901.5 0 0 38 2964 0 1053.3 952.67
901.5 0 0 0 0 0 1549.3 262.67
902.5 0 0 37 2886 0 1374.7 517.03
902.5 0 0 38 2964 0 1053.3 952.67
902.5 0 0 0 0 0 1549.3 262.67
903.5 0 0 37 2886 0 1375 515.05
903.5 0 0 38 2964 0 1053.3 952.67
903.5 0 0 0 0 0 1549.3 262.67
904.5 0 0 37 2886 0 1375.2 512.71
904.5 0 0 38 2964 0 1053.3 952.67
904.5 0 0 0 0 0 1549.3 262.67
905.5 0 0 37 2886 0 1375.6 510.21
905.5 0 0 38 2964 0 1053.3 952.67
905.5 0 0 0 0 0 1549.3 262.67
906.5 0 0 37 2886 0 1376.5 507.56
906.5 0 0 38 2964 0 1053.3 952.67
906.5 0 0 0 0 0 1549.3 262.67
907.5 0 0 37 2886 0 1377.3 504.6
907.5 0 0 38 2964 0 1053.3 952.67
907.5 0 0 0 0 0 1549.3 262.67
908.5 0 0 37 2886 0 1377.6 501.27
908.5 0 0 38 2964 0 1053.3 952.67
908.5 0 0 0 0 0 1549.3 262.67
909.5 0 0 37 2886 0 1378.1 496.19
909.5 0 0 38 2964 0 1053.3 952.67
909.5 0 0 0 0 0 1549.3 262.67
At time 910 created bundle with sequence number 19070 from 10.0.0.2 to 10.0.0.3
910.5 0 0 36 2808 0 1378.5 491.19
910.5 0 0 39 3042 0 1053.3 952.67
910.5 0 0 0 0 0 1549.3 262.67
911.5 0 0 36 2808 0 1378.5 487.19
911.5 0 0 39 3042 0 1053.3 952.67
911.5 0 0 0 0 0 1549.3 262.67
912.5 0 0 36 2808 0 1378.3 482.52
912.5 0 0 39 3042 0 1053.3 952.67
912.5 0 0 0 0 0 1549.3 262.67
913.5 0 0 36 2808 0 1378 477.77
913.5 0 0 39 3042 0 1053.3 952.67
913.5 0 0 0 0 0 1549.3 262.67
914.5 0 0 36 2808 0 1377.9 472.77
914.5 0 0 39 3042 0 1053.3 952.67
914.5 0 0 0 0 0 1549.3 262.67
915.5 0 0 36 2808 0 1377.9 469.18
915.5 0 0 39 3042 0 1053.3 952.67
915.5 0 0 0 0 0 1549.3 262.67
916.5 0 0 36 2808 0 1377.9 467.33
916.5 0 0 39 3042 0 1053.3 952.67
916.5 0 0 0 0 0 1549.3 262.67
917.5 0 0 36 2808 0 1378.2 464.99
917.5 0 0 39 3042 0 1053.3 952.67
917.5 0 0 0 0 0 1549.3 262.67
918.5 0 0 36 2808 0 1378.7 460.31
918.5 0 0 39 3042 0 1053.3 952.67
918.5 0 0 0 0 0 1549.3 262.67
919.5 0 0 36 2808 0 1378.9 455.81
919.5 0 0 39 3042 0 1053.3 952.67
919.5 0 0 0 0 0 1549.3 262.67
At time 920 created bundle with sequence number 19271 from 10.0.0.2 to 10.0.0.3
920.5 0 0 35 2730 0 1379.1 451.64
920.5 0 0 40 3120 0 1053.3 952.67
920.5 0 0 0 0 0 1549.3 262.67
921.5 0 0 35 2730 0 1379.3 447.71
921.5 0 0 40 3120 0 1053.3 952.67
921.5 0 0 0 0 0 1549.3 262.67
922.5 0 0 35 2730 0 1379.4 444.2
922.5 0 0 40 3120 0 1053.3 952.67
922.5 0 0 0 0 0 1549.3 262.67
923.5 0 0 35 2730 0 1379.2 441.01
923.5 0 0 40 3120 0 1053.3 952.67
923.5 0 0 0 0 0 1549.3 262.67
924.5 0 0 35 2730 0 1379 437.5
924.5 0 0 40 3120 0 1053.3 952.67
924.5 0 0 0 0 0 1549.3 262.67
925.5 0 0 35 2730 0 1379 433.91
925.5 0 0 40 3120 0 1053.3 952.67
925.5 0 0 0 0 0 1549.3 262.67
926.5 0 0 35 2730 0 1378.9 430.91
926.5 0 0 40 3120 0 1053.3 952.67
926.5 0 0 0 0 0 1549.3 262.67
927.5 0 0 35 2730 0 1377.5 427.71
927.5 0 0 40 3120 0 1053.3 952.67
927.5 0 0 0 0 0 1549.3 262.67
928.5 0 0 35 2730 0 1375.8 424.63
928.5 0 0 40 3120 0 1053.3 952.67
928.5 0 0 0 0 0 1549.3 262.67
929.5 0 0 35 2730 0 1375.3 422.34
929.5 0 0 40 3120 0 1053.3 952.67
929.5 0 0 0 0 0 1549.3 262.67
At time 930 created bundle with sequence number 19472 from 10.0.0.2 to 10.0.0.3
930.5 0 0 34 2652 0 1375 421.1
930.5 0 0 41 3198 0 1053.3 952.67
930.5 0 0 0 0 0 1549.3 262.67
931.5 0 0 34 2652 0 1374.8 420.1
931.5 0 0 41 3198 0 1053.3 952.67
931.5 0 0 0 0 0 1549.3 262.67
932.5 0 0 34 2652 0 1374.5 418.51
932.5 0 0 41 3198 0 1053.3 952.67
932.5 0 0 0 0 0 1549.3 262.67
933.5 0 0 34 2652 0 1374.1 417.33
933.5 0 0 41 3198 0 1053.3 952.67
933.5 0 0 0 0 0 1549.3 262.67
934.5 0 0 34 2652 0 1373.5 416.18
934.5 0 0 41 3198 0 1053.3 952.67
934.5 0 0 0 0 0 1549.3 262.67
935.5 0 0 34 2652 0 1372.8 414.69
935.5 0 0 41 3198 0 1053.3 952.67
935.5 0 0 0 0 0 1549.3 262.67
936.5 0 0 34 2652 0 1372.3 413.75
936.5 0 0 41 3198 0 1053.3 952.67
936.5 0 0 0 0 0 1549.3 262.67
937.5 0 0 34 2652 0 1372.1 413.42
937.5 0 0 41 3198 0 1053.3 952.67
937.5 0 0 0 0 0 1549.3 262.67
938.5 0 0 34 2652 0 1371.9 413.18
938.5 0 0 41 3198 0 1053.3 952.67
938.5 0 0 0 0 0 1549.3 262.67
939.5 0 0 34 2652 0 1371.7 412.92
939.5 0 0 41 3198 0 1053.3 952.67
939.5 0 0 0 0 0 1549.3 262.67
At time 940 created bundle with sequence number 19673 from 10.0.0.2 to 10.0.0.3
940.5 0 0 33 2574 0 1371.6 412.73
940.5 0 0 42 3276 0 1053.3 952.67
940.5 0 0 0 0 0 1549.3 262.67
941.5 0 0 33 2574 0 1371.5 412.64
941.5 0 0 42 3276 0 1053.3 952.67
941.5 0 0 0 0 0 1549.3 262.67
942.5 0 0 33 2574 0 1371.5 412.55
942.5 0 0 42 3276 0 1053.3 952.67
942.5 0 0 0 0 0 1549.3 262.67
943.5 0 0 33 2574 0 1371.5 412.46
943.5 0 0 42 3276 0 1053.3 952.67
943.5 0 0 0 0 0 1549.3 262.67
944.5 0 0 33 2574 0 1371.5 412.37
944.5 0 0 42 3276 0 1053.3 952.67
944.5 0 0 0 0 0 1549.3 262.67
945.5 0 0 33 2574 0 1371.4 412.28
945.5 0 0 42 3276 0 1053.3 952.67
945.5 0 0 0 0 0 1549.3 262.67
946.5 0 0 33 2574 0 1371.4 412.19
946.5 0 0 42 3276 0 1053.3 952.67
946.5 0 0 0 0 0 1549.3 262.67
947.5 0 0 33 2574 0 1371.4 412.1
947.5 0 0 42 3276 0 1053.3 952.67
947.5 0 0 0 0 0 1549.3 262.67
948.5 0 0 33 2574 0 1371.3 412.01
948.5 0 0 42 3276 0 1053.3 952.67
948.5 0 0 0 0 0 1549.3 262.67
949.5 0 0 33 2574 0 1371.3 411.92
949.5 0 0 42 3276 0 1053.3 952.67
949.5 0 0 0 0 0 1549.3 262.67
At time 950 created bundle with sequence number 19874 from 10.0.0.2 to 10.0.0.3
950.5 0 0 32 2496 0 1371.3 411.83
950.5 0 0 43 3354 0 1053.3 952.67
950.5 0 0 0 0 0 1549.3 262.67
951.5 0 0 32 2496 0 1371.3 411.74
951.5 0 0 43 3354 0 1053.3 952.67
951.5 0 0 0 0 0 1549.3 262.67
952.5 0 0 32 2496 0 1371.2 411.65
952.5 0 0 43 3354 0 1053.3 952.67
952.5 0 0 0 0 0 1549.3 262.67
953.5 0 0 32 2496 0 1371.2 411.56
953.5 0 0 43 3354 0 1053.3 952.67
953.5 0 0 0 0 0 1549.3 262.67
954.5 0 0 32 2496 0 1371.2 411.47
954.5 0 0 43 3354 0 1053.3 952.67
954.5 0 0 0 0 0 1549.3 262.67
955.5 0 0 32 2496 0 1371.1 411.38
955.5 0 0 43 3354 0 1053.3 952.67
955.5 0 0 0 0 0 1549.3 262.67
956.5 0 0 32 2496 0 1371.1 411.29
956.5 0 0 43 3354 0 1053.3 952.67
956.5 0 0 0 0 0 1549.3 262.67
957.5 0 0 32 2496 0 1371.1 411.19
957.5 0 0 43 3354 0 1053.3 952.67
957.5 0 0 0 0 0 1549.3 262.67
958.5 0 0 32 2496 0 1371.1 411.1
958.5 0 0 43 3354 0 1053.3 952.67
958.5 0 0 0 0 0 1549.3 262.67
959.5 0 0 32 2496 0 1371.1 411.01
959.5 0 0 43 3354 0 1053.3 952.67
959.5 0 0 0 0 0 1549.3 262.67
At time 960 created bundle with sequence number 20075 from 10.0.0.2 to 10.0.0.3
960.5 0 0 31 2418 0 1371 410.93
960.5 0 0 44 3432 0 1053.3 952.67
960.5 0 0 0 0 0 1549.3 262.67
961.5 0 0 31 2418 0 1371 410.88
961.5 0 0 44 3432 0 1053.3 952.67
961.5 0 0 0 0 0 1549.3 262.67
962.5 0 0 31 2418 0 1371 410.83
962.5 0 0 44 3432 0 1053.3 952.67
962.5 0 0 0 0 0 1549.3 262.67
963.5 0 0 31 2418 0 1371.1 410.78
963.5 0 0 44 3432 0 1053.3 952.67
963.5 0 0 0 0 0 1549.3 262.67
964.5 0 0 31 2418 0 1371.1 410.73
